dataSource,scientificName,trait,family,year,latitude,longitude,observedMetadataUrl,annotationMethod,occurrenceID,genus,recordedBy,coordinateUncertaintyInMeters,verbatimTrait,modelUri,annotationID,mappedTraits
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1968,60.612,6.5372,https://www.gbif.org/occurrence/1702410363,machine,1702410363,Plantago,Johannes Lid,707,flowers,doi:10.5281/zenodo.17079402,e0f82d10-34c3-5797-be59-883040f21cc6,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1862,59.6734,5.9457,https://www.gbif.org/occurrence/1702410430,machine,1702410430,Plantago,Chr. Sommerfelt,1414,flowers,doi:10.5281/zenodo.17079402,59d23392-5928-511e-9f9a-cf43cc8a1800,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1864,59.6734,5.9457,https://www.gbif.org/occurrence/1702410444,machine,1702410444,Plantago,T. C. Nordvi,1414,flowers,doi:10.5281/zenodo.17079402,8a8bafc0-5aad-58f0-9914-befbf6748556,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago media L.,flower present,Plantaginaceae,1945,59.458146,11.2833694,https://www.gbif.org/occurrence/1702422216,machine,1702422216,Plantago,Kr. Andreassen,707,flowers,doi:10.5281/zenodo.17079402,021396e6-00d7-5e74-a9cd-6a85b2275f3c,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago major subsp. intermedia (DC.) Lange,flower present,Plantaginaceae,1994,59.0984,10.8321,https://www.gbif.org/occurrence/1702433796,machine,1702433796,Plantago,Odd E. Stabbetorp;Jan Ingar Båtvik,71,flowers,doi:10.5281/zenodo.17079402,cd0cafa9-8b0f-5a4b-b74c-a19e02f02535,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago major subsp. intermedia (DC.) Lange,flower present,Plantaginaceae,1994,59.7503475,10.2709254,https://www.gbif.org/occurrence/1702436770,machine,1702436770,Plantago,Reidar Elven,707,flowers,doi:10.5281/zenodo.17079402,a8abcbbf-2d5a-5977-82c5-12bbebf627ff,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago elongata Pursh,flower present,Plantaginaceae,1989,49.122472,-98.18375,https://www.gbif.org/occurrence/1703301458,machine,1703301458,Plantago,H.H. Marshall,10000,flowers,doi:10.5281/zenodo.17079402,fc517d1c-fd04-55a2-aca0-d28e7c9e2919,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago patagonica Jacq.,flower present,Plantaginaceae,2001,35.573056,-99.686667,https://www.gbif.org/occurrence/177004862,machine,177004862,Plantago,Caleb A Morse; Craig C Freeman,,flowers,doi:10.5281/zenodo.17079402,778f8646-2df8-511c-8129-9656b80f2aff,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago canescens Adams,flower present,Plantaginaceae,1915,68.7834541,-114.7685226,https://www.gbif.org/occurrence/1804543777,machine,1804543777,Plantago,"Johansen, Frits",,flowers,doi:10.5281/zenodo.17079402,ffe04c3f-daee-50d8-9e2b-3d4d47944873,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago canescens Adams,flower present,Plantaginaceae,1971,73.5167,-120.3,https://www.gbif.org/occurrence/1804551075,machine,1804551075,Plantago,"MacInnes, Kaye L.",,flowers,doi:10.5281/zenodo.17079402,dbc23398-6f89-53bb-a115-9b54264ffebc,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago canescens Adams,flower present,Plantaginaceae,1971,73.5167,-120.3,https://www.gbif.org/occurrence/1804568892,machine,1804568892,Plantago,"MacInnes, Kaye L.",,flowers,doi:10.5281/zenodo.17079402,e480c4d5-33bd-52bb-879d-3ded55750b9b,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago canescens Adams,flower present,Plantaginaceae,1981,72,-125,https://www.gbif.org/occurrence/1804603149,machine,1804603149,Plantago,"Gillett, John M.",,flowers,doi:10.5281/zenodo.17079402,cfc1cae9-3c1d-52a6-afa7-3cc727f460df,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago canescens subsp. richardsonii (Decne.) Tzvelev,flower present,Plantaginaceae,2014,67.4263,-115.558,https://www.gbif.org/occurrence/1806447554,machine,1806447554,Plantago,"Saarela, Jeffery M.  ; Sokoloff, Paul C.  ; Bull, Roger D",,flowers,doi:10.5281/zenodo.17079402,3d52c9ee-eb28-5858-8dcf-5c7e8e11ca51,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago bellardii subsp. bellardii,flower present,Plantaginaceae,2011,38.09164,20.80613,https://www.gbif.org/occurrence/1830993630,machine,1830993630,Plantago,"Gutermann,W., Berger,A., Flatscher,R., Gilli,C., Hofbauer,M., Lachmayer,M., Prehsler,D., Reich,D., Schmucker,M. & Sonnleitner,M.;Gutermann,W. et al. Iter Ionicum XIX 40055",700,flowers,doi:10.5281/zenodo.17079402,78159201-7d14-53bc-b009-5dd07d1e2586,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago afra L.,flower present,Plantaginaceae,1992,39.67306,19.70306,https://www.gbif.org/occurrence/1830994468,machine,1830994468,Plantago,"Mucina,L.;Mucina,L. Iter Ionicum IX s.n. [1992-04-14]",500,flowers,doi:10.5281/zenodo.17079402,9e54cdc9-95f1-538e-9d25-041a0b7e7800,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago serraria L.,flower present,Plantaginaceae,1914,39.61306,19.8975,https://www.gbif.org/occurrence/1830994472,machine,1830994472,Plantago,"Watzl,B. s.n. [1914-04];Watzl,B.",3000,flowers,doi:10.5281/zenodo.17079402,fcf3a6fd-7424-578c-9967-e81944731dec,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1877,38.20278,20.43083,https://www.gbif.org/occurrence/1830994477,machine,1830994477,Plantago,"Spreitzenhofer,G.C. Iter jonicum a. 1877 s.n. [1877-04-16];Spreitzenhofer,G.C.",2500,flowers,doi:10.5281/zenodo.17079402,29b7957b-d2be-52d2-a117-0c776d63c362,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago afra L.,flower present,Plantaginaceae,1878,39.36444,20.11111,https://www.gbif.org/occurrence/1830994481,machine,1830994481,Plantago,"Spreitzenhofer,G.C. Iter jonicum secundum a. 1878 81;Spreitzenhofer,G.C.",1000,flowers,doi:10.5281/zenodo.17079402,77cdb6ef-eae2-54d7-82de-b82099dbd72c,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago bellardii subsp. bellardii,flower present,Plantaginaceae,1878,38.84194,20.68306,https://www.gbif.org/occurrence/1830994521,machine,1830994521,Plantago,"Spreitzenhofer,G.C. Iter jonicum secundum a. 1878 s.n. [1878-05-14];Spreitzenhofer,G.C.",1000,flowers,doi:10.5281/zenodo.17079402,9abb6f7a-d89a-5251-bbd7-cc9c6f7092c2,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lagopus L.,flower present,Plantaginaceae,1992,38.3625,20.73083,https://www.gbif.org/occurrence/1830994549,machine,1830994549,Plantago,"Boratyński,A. & Browicz,K. s.n. [1992-05-12];Boratyński,A. & Browicz,K.",700,flowers,doi:10.5281/zenodo.17079402,ae0553fb-c1a3-5d32-aea8-c194286a86bd,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago media subsp. media,flower present,Plantaginaceae,2016,49.35028,7.10611,https://www.gbif.org/occurrence/1837903352,machine,1837903352,Plantago,"Weicherding,F.-J.",,flowers,doi:10.5281/zenodo.17079402,3e03850a-ac82-5e1d-afa2-df9d4139ab6f,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago strictissima L.,flower present,Plantaginaceae,2017,47.51889,11.29945,https://www.gbif.org/occurrence/1837903357,machine,1837903357,Plantago,"Hand,R. & Niederbichler,C.",,flowers,doi:10.5281/zenodo.17079402,424b3bf9-d65e-524e-94db-81b1f0e1bed1,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,2016,51.29222,9.46361,https://www.gbif.org/occurrence/1837903398,machine,1837903398,Plantago,"Barniske,A.-M.",,flowers,doi:10.5281/zenodo.17079402,ac4d288c-10ad-5509-938b-22cf7f017be4,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago major subsp. major,flower present,Plantaginaceae,2013,50.50417,6.33083,https://www.gbif.org/occurrence/1837903424,machine,1837903424,Plantago,"Testroet,P.",,flowers,doi:10.5281/zenodo.17079402,a7edef57-70db-5516-bdd1-f5faeb5d9617,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago coronopus L.,flower present,Plantaginaceae,2013,48.30833,6.40306,https://www.gbif.org/occurrence/1838165491,machine,1838165491,Plantago,"Seznec, G.",,flowers,doi:10.5281/zenodo.17079402,437d06c5-77e4-5cf0-8165-f6e059800623,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago arenaria Waldst. & Kit.,flower present,Plantaginaceae,2010,50.986111,5.479999,https://www.gbif.org/occurrence/1839397806,machine,1839397806,Plantago,Verloove F.,1000,flowers,doi:10.5281/zenodo.17079402,9f0633b0-617e-5242-a8a6-8c4d38a4f334,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago arenaria Waldst. & Kit.,flower present,Plantaginaceae,1986,51.219444,4.4025,https://www.gbif.org/occurrence/1839469829,machine,1839469829,Plantago,Bruynseels G.,1000,flowers,doi:10.5281/zenodo.17079402,f9573f05-7afd-5ac3-a719-7db9f085e30a,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago arenaria Waldst. & Kit.,flower present,Plantaginaceae,1944,51.297222,4.781944,https://www.gbif.org/occurrence/1839472668,machine,1839472668,Plantago,Mullenders W.,1000,flowers,doi:10.5281/zenodo.17079402,5f160f67-c7c2-550f-9dc8-3b9100a37f92,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago maritima L.,flower present,Plantaginaceae,1966,47.512777,-2.729444,https://www.gbif.org/occurrence/1839549064,machine,1839549064,Plantago,Depasse S.,1000,flowers,doi:10.5281/zenodo.17079402,35064675-1759-5448-ba43-1b0c9799523d,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago major subsp. intermedia (DC.) Lange,flower present,Plantaginaceae,1958,50.494999,3.865555,https://www.gbif.org/occurrence/1839552349,machine,1839552349,Plantago,Depasse S.,2500,flowers,doi:10.5281/zenodo.17079402,0e132e84-e685-53bc-9e6c-14cd4f49e2ad,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago coronopus L.,flower present,Plantaginaceae,1997,51.212777,2.879166,https://www.gbif.org/occurrence/1839579958,machine,1839579958,Plantago,Rappé G.,1000,flowers,doi:10.5281/zenodo.17079402,f2e03e61-df85-541a-929d-014ca692b5c3,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago maritima L.,flower present,Plantaginaceae,1861,51.275277,4.374999,https://www.gbif.org/occurrence/1839686373,machine,1839686373,Plantago,Van Heurck H.F.,1000,flowers,doi:10.5281/zenodo.17079402,5b372d1e-1d8a-5bad-8078-c85e52bfa6d6,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago maritima L.,flower present,Plantaginaceae,1948,51.128611,2.748055,https://www.gbif.org/occurrence/1839686418,machine,1839686418,Plantago,Baily J.,1000,flowers,doi:10.5281/zenodo.17079402,df6e70d4-9e80-5762-b818-5e78d370e1b3,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago media L.,flower present,Plantaginaceae,1928,50.421944,3.946111,https://www.gbif.org/occurrence/1839686477,machine,1839686477,Plantago,Lebrun J.,1000,flowers,doi:10.5281/zenodo.17079402,73005790-6ea4-569b-829c-8e534e0db8dc,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago media L.,flower present,Plantaginaceae,1980,50.284444,5.480833,https://www.gbif.org/occurrence/1839686657,machine,1839686657,Plantago,Ruysseveldt H.,1000,flowers,doi:10.5281/zenodo.17079402,a5a58955-f94f-542b-bd26-bdb04260495d,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago media L.,flower present,Plantaginaceae,1964,50.121111,5.248611,https://www.gbif.org/occurrence/1839686797,machine,1839686797,Plantago,Staner P.,1000,flowers,doi:10.5281/zenodo.17079402,5a3d1467-0c5c-5905-bc1a-9db510721aaf,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago maritima L.,flower present,Plantaginaceae,1878,51.304444,4.280277,https://www.gbif.org/occurrence/1839687025,machine,1839687025,Plantago,Vandenbroeck H.,1000,flowers,doi:10.5281/zenodo.17079402,e38c7fe7-1ee0-541e-bfe8-980a5a226a48,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago maritima L.,flower present,Plantaginaceae,1950,51.304444,4.280277,https://www.gbif.org/occurrence/1839687101,machine,1839687101,Plantago,Van Rompaey É.,1000,flowers,doi:10.5281/zenodo.17079402,f17d0745-458a-5f2d-ab4f-9aa5c22c2982,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago maritima L.,flower present,Plantaginaceae,1861,51.128611,2.748055,https://www.gbif.org/occurrence/1839687129,machine,1839687129,Plantago,Piré L.,1000,flowers,doi:10.5281/zenodo.17079402,cad093c8-4b4c-5d2d-b7ad-e6ade02b58db,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago media L.,flower present,Plantaginaceae,1874,50.454166,5.571666,https://www.gbif.org/occurrence/1839687165,machine,1839687165,Plantago,Alexandre B.,1000,flowers,doi:10.5281/zenodo.17079402,ef5dae70-b747-51cf-b78a-a5f52c182e27,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago media L.,flower present,Plantaginaceae,1934,50.422777,5.258333,https://www.gbif.org/occurrence/1839687179,machine,1839687179,Plantago,Janmoulle É.,1000,flowers,doi:10.5281/zenodo.17079402,d934cefd-c484-5920-8b8e-6423afaf7cb4,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago media L.,flower present,Plantaginaceae,1952,50.023888,4.639166,https://www.gbif.org/occurrence/1839687219,machine,1839687219,Plantago,Lefebvre Alf.,1000,flowers,doi:10.5281/zenodo.17079402,ef7c475e-20fe-54e7-a8bf-39a5fff6c41b,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago media L.,flower present,Plantaginaceae,1946,50.788333,5.686667,https://www.gbif.org/occurrence/1839687232,machine,1839687232,Plantago,Lawalrée A.,1000,flowers,doi:10.5281/zenodo.17079402,89d4657f-85d3-5d39-b4a5-b1501d316ada,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago major subsp. major,flower present,Plantaginaceae,1979,51.183611,3.006944,https://www.gbif.org/occurrence/1839688006,machine,1839688006,Plantago,Vanhecke L.,1000,flowers,doi:10.5281/zenodo.17079402,5dace4fa-88f4-57c3-bf9d-996b117259d9,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago major subsp. intermedia (DC.) Lange,flower present,Plantaginaceae,1878,50.252777,5.728611,https://www.gbif.org/occurrence/1839688065,machine,1839688065,Plantago,Vandenbroeck H.,1000,flowers,doi:10.5281/zenodo.17079402,8746b76d-74b6-5a63-b6f9-278daa460b49,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago major subsp. intermedia (DC.) Lange,flower present,Plantaginaceae,1904,51.221944,4.459444,https://www.gbif.org/occurrence/1839688227,machine,1839688227,Plantago,Naveau R.,1000,flowers,doi:10.5281/zenodo.17079402,f6b8ea36-9f9a-5e4b-ab4c-207b9bfa4f11,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago major subsp. intermedia (DC.) Lange,flower present,Plantaginaceae,1873,50.665833,4.586667,https://www.gbif.org/occurrence/1839688317,machine,1839688317,Plantago,Baguet C.,1000,flowers,doi:10.5281/zenodo.17079402,70bef17d-c29e-538c-8c38-ead64775a9f6,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1867,50.630277,3.776944,https://www.gbif.org/occurrence/1839688358,machine,1839688358,Plantago,Marchal É.,1000,flowers,doi:10.5281/zenodo.17079402,47995302-5bd0-5cd3-afb0-fb5759c4e7f1,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago coronopus L.,flower present,Plantaginaceae,1861,51.096388,2.590555,https://www.gbif.org/occurrence/1839688385,machine,1839688385,Plantago,L.T. [Coll. Martinis Herb. Hort. Bruxell.],1000,flowers,doi:10.5281/zenodo.17079402,d4954af3-d7e3-5a08-9535-eff21b732346,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1932,50.245833,4.369722,https://www.gbif.org/occurrence/1839688407,machine,1839688407,Plantago,Haverland E.A.J.,1000,flowers,doi:10.5281/zenodo.17079402,aea8cafb-e09f-55b8-ab51-5899543d6c5c,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1865,50.496667,4.060277,https://www.gbif.org/occurrence/1839688425,machine,1839688425,Plantago,Martinis A.,1000,flowers,doi:10.5281/zenodo.17079402,93ee3d70-ddfb-54c5-a223-1fc93a3fb69d,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1932,50.241111,4.421388,https://www.gbif.org/occurrence/1839688457,machine,1839688457,Plantago,Haverland E.A.J.,500,flowers,doi:10.5281/zenodo.17079402,5aecc743-bdbf-555f-ab1b-91113ef9aba9,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1953,50.483333,5.297777,https://www.gbif.org/occurrence/1839688466,machine,1839688466,Plantago,Coûteaux M.,1000,flowers,doi:10.5281/zenodo.17079402,48b61873-e391-59b2-ab39-6b9344831190,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1926,50.239166,4.349444,https://www.gbif.org/occurrence/1839688475,machine,1839688475,Plantago,Haverland E.A.J.,1000,flowers,doi:10.5281/zenodo.17079402,465a28ed-4883-578c-beec-eec3557bf3cc,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago major L.,flower present,Plantaginaceae,1944,50.348888,5.16,https://www.gbif.org/occurrence/1839688556,machine,1839688556,Plantago,Lawalrée A.,1000,flowers,doi:10.5281/zenodo.17079402,db756983-0ea3-56c1-8ce2-d0c741af1297,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1953,50.736667,4.330277,https://www.gbif.org/occurrence/1839688628,machine,1839688628,Plantago,Coûteaux M.,1000,flowers,doi:10.5281/zenodo.17079402,537da3f9-a374-5e98-a536-210b25b5edb3,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago arenaria Waldst. & Kit.,flower present,Plantaginaceae,1871,50.808611,4.314166,https://www.gbif.org/occurrence/1839688646,machine,1839688646,Plantago,J. Robic [Herb. L. & V. Coomans],1000,flowers,doi:10.5281/zenodo.17079402,c168070d-2f87-5456-9833-db1ef7cabc9a,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago arenaria Waldst. & Kit.,flower present,Plantaginaceae,1982,50.948611,5.746667,https://www.gbif.org/occurrence/1839688655,machine,1839688655,Plantago,Petit E.M.A.,1000,flowers,doi:10.5281/zenodo.17079402,b530d61f-c81b-5ceb-989c-ed21a22e1aca,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1946,50.788333,5.682499,https://www.gbif.org/occurrence/1839688687,machine,1839688687,Plantago,Lawalrée A.,1000,flowers,doi:10.5281/zenodo.17079402,5a3e66c0-afea-5406-8e42-af52a9e9fbf3,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago coronopus L.,flower present,Plantaginaceae,1904,51.346667,3.289444,https://www.gbif.org/occurrence/1839688704,machine,1839688704,Plantago,Michel E.,1000,flowers,doi:10.5281/zenodo.17079402,255e7202-7455-55ee-b17a-5fbcbb55fbfc,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago arenaria Waldst. & Kit.,flower present,Plantaginaceae,1959,50.609444,4.134722,https://www.gbif.org/occurrence/1839688736,machine,1839688736,Plantago,Houssieu [Coll. S. Depasse],1000,flowers,doi:10.5281/zenodo.17079402,2db1fa46-b9ef-5ca4-a3f9-07f6a4fd568e,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago arenaria Waldst. & Kit.,flower present,Plantaginaceae,1961,51.230277,4.391666,https://www.gbif.org/occurrence/1839688740,machine,1839688740,Plantago,Van Rompaey É.,1000,flowers,doi:10.5281/zenodo.17079402,815e80cd-05bc-5565-a1fb-bbf4585172e6,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago arenaria Waldst. & Kit.,flower present,Plantaginaceae,1931,50.410833,4.444722,https://www.gbif.org/occurrence/1839688745,machine,1839688745,Plantago,Masson [Herbarium Horti Botanici Bruxellensis],1000,flowers,doi:10.5281/zenodo.17079402,e9bb9075-b9b3-561f-aff7-b9b05b1fe022,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago arenaria Waldst. & Kit.,flower present,Plantaginaceae,1966,51.059166,3.751111,https://www.gbif.org/occurrence/1839688786,machine,1839688786,Plantago,Van den Haute J.,1000,flowers,doi:10.5281/zenodo.17079402,2a723eb3-ecd0-5be6-86b9-77da8649422c,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago arenaria Waldst. & Kit.,flower present,Plantaginaceae,1970,50.572222,5.795555,https://www.gbif.org/occurrence/1839688812,machine,1839688812,Plantago,Rabijns H.G.,1000,flowers,doi:10.5281/zenodo.17079402,4792e9b4-1dd3-507a-ae6c-55d6030e97bd,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago arenaria Waldst. & Kit.,flower present,Plantaginaceae,1992,51.029166,4.054166,https://www.gbif.org/occurrence/1839688830,machine,1839688830,Plantago,Van den Bergh A.,1000,flowers,doi:10.5281/zenodo.17079402,49e39356-2a59-59fe-8a32-a479267d2bbc,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago coronopus L.,flower present,Plantaginaceae,1907,51.215277,2.928611,https://www.gbif.org/occurrence/1839688844,machine,1839688844,Plantago,Liesens [Herbarium Horti Botanici Bruxellensis],1000,flowers,doi:10.5281/zenodo.17079402,cf4d16bb-7f0d-5159-bee2-978d41303f8a,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago arenaria Waldst. & Kit.,flower present,Plantaginaceae,1861,50.638055,3.378888,https://www.gbif.org/occurrence/1839688862,machine,1839688862,Plantago,Carnoy J.B.,1000,flowers,doi:10.5281/zenodo.17079402,cfccf0b2-48cb-535f-b78d-67fe855b42f3,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago arenaria Waldst. & Kit.,flower present,Plantaginaceae,1942,50.853888,4.370555,https://www.gbif.org/occurrence/1839688880,machine,1839688880,Plantago,Matagne in Herbarium E. Van Rompaey,1000,flowers,doi:10.5281/zenodo.17079402,4a780780-0f61-5f02-afb2-e117abf36bfb,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago arenaria Waldst. & Kit.,flower present,Plantaginaceae,1993,51.142777,3.797499,https://www.gbif.org/occurrence/1839688899,machine,1839688899,Plantago,Verloove F.,1000,flowers,doi:10.5281/zenodo.17079402,5fbf0ee8-867c-5b11-b5ca-a549dd3c72dd,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago arenaria Waldst. & Kit.,flower present,Plantaginaceae,1860,51.054166,3.717499,https://www.gbif.org/occurrence/1839688902,machine,1839688902,Plantago,Scheidweiler M.J.F.,1000,flowers,doi:10.5281/zenodo.17079402,94c43322-f771-5fa4-9d32-c5fcb20ad2cb,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago arenaria Waldst. & Kit.,flower present,Plantaginaceae,1979,51.364722,4.947777,https://www.gbif.org/occurrence/1839688907,machine,1839688907,Plantago,Vermeyen A.,1000,flowers,doi:10.5281/zenodo.17079402,35edcc3c-8017-5c04-a907-4b02504977df,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago coronopus L.,flower present,Plantaginaceae,1982,51.276111,3.029999,https://www.gbif.org/occurrence/1839688911,machine,1839688911,Plantago,Ruysseveldt H.,1000,flowers,doi:10.5281/zenodo.17079402,ae6bd53e-2731-51eb-807a-1646f701ecc5,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago arenaria Waldst. & Kit.,flower present,Plantaginaceae,1908,50.579166,5.816667,https://www.gbif.org/occurrence/1839688952,machine,1839688952,Plantago,Halin M.,1000,flowers,doi:10.5281/zenodo.17079402,d20e5df9-3592-5184-a1a7-3c8a001c2555,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago arenaria Waldst. & Kit.,flower present,Plantaginaceae,1955,51.230277,4.391666,https://www.gbif.org/occurrence/1839688957,machine,1839688957,Plantago,De Ruyver L.,1000,flowers,doi:10.5281/zenodo.17079402,10417a36-5ad6-5e63-a64d-35637fc86810,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago arenaria Waldst. & Kit.,flower present,Plantaginaceae,1978,51.321666,4.937499,https://www.gbif.org/occurrence/1839688966,machine,1839688966,Plantago,Vermeyen A.,1000,flowers,doi:10.5281/zenodo.17079402,f9ff0842-ce4e-5ccf-9453-c3998b69766d,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago arenaria Waldst. & Kit.,flower present,Plantaginaceae,2001,51.105555,2.65,https://www.gbif.org/occurrence/1839737416,machine,1839737416,Plantago,Verloove F.,1000,flowers,doi:10.5281/zenodo.17079402,3d2bbd56-c5ef-54f2-90f6-babd7a65662a,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
