record_id,scientific_name,family,genus,species,common_name,year,year_normalized,day_of_year,month,season,decade,latitude,longitude,location_grid,region,prefecture,temperature_avg,temperature_min,temperature_max,precipitation,deviation_from_baseline,trait,is_prediction
jma_sakura_matsuyama_2021,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2021,0.9444444444444444,74.0,3.0,Spring,2020,33.8416,132.7657,33.8_132.8,Japan,,,,,,-16.76651735722284,first flowering (kaika),False
jma_sakura_takamatsu_2021,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2021,0.9444444444444444,74.0,3.0,Spring,2020,34.3402,134.0434,34.3_134.0,Japan,,,,,,-17.543435340572557,first flowering (kaika),False
jma_sakura_gifu_2021,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2021,0.9444444444444444,75.0,3.0,Spring,2020,35.3912,136.7223,35.4_136.7,Japan,,,,,,-19.74434485702092,first flowering (kaika),False
jma_sakura_kyoto_2021,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2021,0.9444444444444444,75.0,3.0,Spring,2020,35.0116,135.7681,35.0_135.8,Japan,,,,,,-18.601003764115433,first flowering (kaika),False
jma_sakura_miyazaki_2021,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2021,0.9444444444444444,75.0,3.0,Spring,2020,31.9077,131.4202,31.9_131.4,Japan,,,,,,-14.799467021985336,first flowering (kaika),False
jma_sakura_shimonoseki_2021,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2021,0.9444444444444444,75.0,3.0,Spring,2020,33.957712,130.941545,34.0_130.9,Japan,,,,,,-14.38361408882082,first flowering (kaika),False
jma_sakura_kagoshima_2021,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2021,0.9444444444444444,76.0,3.0,Spring,2020,31.5602,130.5581,31.6_130.6,Japan,,,,,,-12.885433715220955,first flowering (kaika),False
jma_sakura_kumamoto_2021,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2021,0.9444444444444444,76.0,3.0,Spring,2020,32.8031,130.7079,32.8_130.7,Japan,,,,,,-12.885433715220955,first flowering (kaika),False
jma_sakura_nagoya_2021,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2021,0.9444444444444444,76.0,3.0,Spring,2020,35.1815,136.9066,35.2_136.9,Japan,,,,,,-18.74434485702092,first flowering (kaika),False
jma_sakura_saga_2021,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2021,0.9444444444444444,76.0,3.0,Spring,2020,33.2494,130.2989,33.2_130.3,Japan,,,,,,-12.640980735551665,first flowering (kaika),False
jma_sakura_yokohama_2021,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2021,0.9444444444444444,76.0,3.0,Spring,2020,35.4437,139.638,35.4_139.6,Japan,,,,,,-20.469496021220152,first flowering (kaika),False
jma_sakura_kofu_2021,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2021,0.9444444444444444,77.0,3.0,Spring,2020,35.6635,138.5684,35.7_138.6,Japan,,,,,,-19.397601918465227,first flowering (kaika),False
jma_sakura_oita_2021,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2021,0.9444444444444444,77.0,3.0,Spring,2020,33.2382,131.6126,33.2_131.6,Japan,,,,,,-12.857884490590521,first flowering (kaika),False
jma_sakura_wakayama_2021,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2021,0.9444444444444444,77.0,3.0,Spring,2020,34.2261,135.1675,34.2_135.2,Japan,,,,,,-14.9703012303776,first flowering (kaika),False
jma_sakura_kumagaya_2021,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2021,0.9444444444444444,78.0,3.0,Spring,2020,36.1475,139.3883,36.1_139.4,Japan,,,,,,-19.07142857142857,first flowering (kaika),False
jma_sakura_osaka_2021,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2021,0.9444444444444444,78.0,3.0,Spring,2020,34.6937,135.5023,34.7_135.5,Japan,,,,,,-15.050164473684205,first flowering (kaika),False
jma_sakura_tottori_2021,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2021,0.9444444444444444,78.0,3.0,Spring,2020,35.5014,134.2383,35.5_134.2,Japan,,,,,,-13.553510895883775,first flowering (kaika),False
jma_sakura_mito_2021,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2021,0.9444444444444444,79.0,3.0,Spring,2020,36.3414,140.4467,36.3_140.4,Japan,,,,,,-18.920544835414304,first flowering (kaika),False
jma_sakura_okayama_2021,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2021,0.9444444444444444,79.0,3.0,Spring,2020,34.6617,133.935,34.7_133.9,Japan,,,,,,-12.324773413897276,first flowering (kaika),False
jma_sakura_shizuoka_2021,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2021,0.9444444444444444,79.0,3.0,Spring,2020,34.9756,138.3828,35.0_138.4,Japan,,,,,,-16.79030710172745,first flowering (kaika),False
jma_sakura_tsu_2021,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2021,0.9444444444444444,79.0,3.0,Spring,2020,34.7303,136.5086,34.7_136.5,Japan,,,,,,-15.490057995028991,first flowering (kaika),False
jma_sakura_utsunomiya_2021,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2021,0.9444444444444444,79.0,3.0,Spring,2020,36.5658,139.8836,36.6_139.9,Japan,,,,,,-18.28563995837669,first flowering (kaika),False
jma_sakura_maebashi_2021,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2021,0.9444444444444444,80.0,3.0,Spring,2020,36.3911,139.0608,36.4_139.1,Japan,,,,,,-17.0,first flowering (kaika),False
jma_sakura_nara_2021,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2021,0.9444444444444444,80.0,3.0,Spring,2020,34.6851,135.8048,34.7_135.8,Japan,,,,,,-13.40485152655792,first flowering (kaika),False
jma_sakura_choshi_2021,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2021,0.9444444444444444,81.0,3.0,Spring,2020,35.734534,140.827267,35.7_140.8,Japan,,,,,,-16.934227330779052,first flowering (kaika),False
jma_sakura_fukui_2021,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2021,0.9444444444444444,81.0,3.0,Spring,2020,36.0651,136.2216,36.1_136.2,Japan,,,,,,-13.73756570966438,first flowering (kaika),False
jma_sakura_hikone_2021,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2021,0.9444444444444444,81.0,3.0,Spring,2020,35.274407,136.259654,35.3_136.3,Japan,,,,,,-13.397372742200332,first flowering (kaika),False
jma_sakura_kanazawa_2021,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2021,0.9444444444444444,82.0,3.0,Spring,2020,36.5612,136.6562,36.6_136.7,Japan,,,,,,-13.285189718482258,first flowering (kaika),False
jma_sakura_kobe_2021,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2021,0.9444444444444444,83.0,3.0,Spring,2020,34.6901,135.1955,34.7_135.2,Japan,,,,,,-8.9703012303776,first flowering (kaika),False
jma_sakura_toyama_2021,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2021,0.9444444444444444,83.0,3.0,Spring,2020,36.6959,137.2137,36.7_137.2,Japan,,,,,,-12.776446280991735,first flowering (kaika),False
jma_sakura_fukushima_2021,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2021,0.9444444444444444,84.0,3.0,Spring,2020,37.75,140.4675,37.8_140.5,Japan,,,,,,-15.681190223166837,first flowering (kaika),False
jma_sakura_tokushima_2021,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2021,0.9444444444444444,84.0,3.0,Spring,2020,34.0658,134.5594,34.1_134.6,Japan,,,,,,-7.692130694891858,first flowering (kaika),False
jma_sakura_sendai_2021,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2021,0.9444444444444444,87.0,3.0,Spring,2020,38.2682,140.8694,38.3_140.9,Japan,,,,,,-14.709256104486087,first flowering (kaika),False
jma_sakura_nagano_2021,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2021,0.9444444444444444,88.0,3.0,Spring,2020,36.6513,138.181,36.7_138.2,Japan,,,,,,-8.323214285714286,first flowering (kaika),False
jma_sakura_niigata_2021,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2021,0.9444444444444444,88.0,3.0,Spring,2020,37.9161,139.0364,37.9_139.0,Japan,,,,,,-11.020972780008918,first flowering (kaika),False
jma_sakura_yamagata_2021,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2021,0.9444444444444444,92.0,4.0,Spring,2020,38.2404,140.3633,38.2_140.4,Japan,,,,,,-8.881122448979596,first flowering (kaika),False
jma_sakura_akita_2021,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2021,0.9444444444444444,94.0,4.0,Spring,2020,39.7186,140.1025,39.7_140.1,Japan,,,,,,-8.158592848904263,first flowering (kaika),False
jma_sakura_morioka_2021,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2021,0.9444444444444444,99.0,4.0,Spring,2020,39.7036,141.1527,39.7_141.2,Japan,,,,,,-3.455864570737603,first flowering (kaika),False
jma_sakura_aomori_2021,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2021,0.9444444444444444,103.0,4.0,Spring,2020,40.8244,140.74,40.8_140.7,Japan,,,,,,-4.320869565217393,first flowering (kaika),False
jma_sakura_hakodate_2021,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2021,0.9444444444444444,110.0,4.0,Spring,2020,41.7687,140.7289,41.8_140.7,Japan,,,,,,-2.393333333333331,first flowering (kaika),False
jma_sakura_sapporo_2021,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2021,0.9444444444444444,112.0,4.0,Spring,2020,43.0642,141.3469,43.1_141.3,Japan,,,,,,-4.376363636363635,first flowering (kaika),False
jma_sakura_obihiro_2021,Prunus sargentii,Rosaceae,Prunus,sargentii,Sargent Cherry,2021,0.9444444444444444,114.0,4.0,Spring,2020,42.9236,143.1969,42.9_143.2,Japan,,,,,,-16.927374301675968,first flowering (kaika),False
jma_sakura_muroran_2021,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2021,0.9444444444444444,117.0,4.0,Spring,2020,42.315246,140.974073,42.3_141.0,Japan,,,,,,3.33432835820895,first flowering (kaika),False
jma_sakura_asahikawa_2021,Prunus sargentii,Rosaceae,Prunus,sargentii,Sargent Cherry,2021,0.9444444444444444,119.0,4.0,Spring,2020,43.7706,142.365,43.8_142.4,Japan,,,,,,-11.927374301675968,first flowering (kaika),False
jma_sakura_abashiri_2021,Prunus sargentii,Rosaceae,Prunus,sargentii,Sargent Cherry,2021,0.9444444444444444,126.0,5.0,Spring,2020,44.0206,144.2736,44.0_144.3,Japan,,,,,,-4.927374301675968,first flowering (kaika),False
jma_sakura_kushiro_2021,Prunus sargentii,Rosaceae,Prunus,sargentii,Sargent Cherry,2021,0.9444444444444444,128.0,5.0,Spring,2020,42.9849,144.382,43.0_144.4,Japan,,,,,,-2.927374301675968,first flowering (kaika),False
jma_sakura_wakkanai_2021,Prunus sargentii,Rosaceae,Prunus,sargentii,Sargent Cherry,2021,0.9444444444444444,128.0,5.0,Spring,2020,45.415,141.6739,45.4_141.7,Japan,,,,,,-2.927374301675968,first flowering (kaika),False
jma_sakura_naha_2022,Prunus campanulata,Rosaceae,Prunus,campanulata,Taiwan Cherry,2022,0.9583333333333334,11.0,1.0,Winter,2020,26.2124,127.6809,26.2_127.7,Japan,,,,,,-37.85221674876847,first flowering (kaika),False
jma_sakura_naze_2022,Prunus campanulata,Rosaceae,Prunus,campanulata,Taiwan Cherry,2022,0.9583333333333334,18.0,1.0,Winter,2020,28.442638,129.529388,28.4_129.5,Japan,,,,,,-36.857142857142854,first flowering (kaika),False
jma_sakura_miyakojima_2022,Prunus campanulata,Rosaceae,Prunus,campanulata,Taiwan Cherry,2022,0.9583333333333334,19.0,1.0,Winter,2020,24.805465,125.28113,24.8_125.3,Japan,,,,,,-33.19230769230769,first flowering (kaika),False
jma_sakura_ishigaki_island_2022,Prunus campanulata,Rosaceae,Prunus,campanulata,Taiwan Cherry,2022,0.9583333333333334,27.0,1.0,Winter,2020,24.471017,124.238506,24.5_124.2,Japan,,,,,,-31.201298701298704,first flowering (kaika),False
jma_sakura_minami_daito_island_2022,Prunus campanulata,Rosaceae,Prunus,campanulata,Taiwan Cherry,2022,0.9583333333333334,28.0,1.0,Winter,2020,25.8297,131.2342,25.8_131.2,Japan,,,,,,-33.25,first flowering (kaika),False
jma_sakura_fukuoka_2022,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2022,0.9583333333333334,76.0,3.0,Spring,2020,33.5904,130.4017,33.6_130.4,Japan,,,,,,-12.83870967741936,first flowering (kaika),False
jma_sakura_miyazaki_2022,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2022,0.9583333333333334,77.0,3.0,Spring,2020,31.9077,131.4202,31.9_131.4,Japan,,,,,,-12.799467021985336,first flowering (kaika),False
jma_sakura_kochi_2022,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2022,0.9583333333333334,78.0,3.0,Spring,2020,33.5597,133.5311,33.6_133.5,Japan,,,,,,-13.347893114080165,first flowering (kaika),False
jma_sakura_saga_2022,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2022,0.9583333333333334,78.0,3.0,Spring,2020,33.2494,130.2989,33.2_130.3,Japan,,,,,,-10.640980735551665,first flowering (kaika),False
jma_sakura_kagoshima_2022,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2022,0.9583333333333334,79.0,3.0,Spring,2020,31.5602,130.5581,31.6_130.6,Japan,,,,,,-9.885433715220955,first flowering (kaika),False
jma_sakura_kumamoto_2022,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2022,0.9583333333333334,79.0,3.0,Spring,2020,32.8031,130.7079,32.8_130.7,Japan,,,,,,-9.885433715220955,first flowering (kaika),False
jma_sakura_tokyo_2022,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2022,0.9583333333333334,79.0,3.0,Spring,2020,35.6762,139.6503,35.7_139.7,Japan,,,,,,-17.863376623376624,first flowering (kaika),False
jma_sakura_gifu_2022,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2022,0.9583333333333334,80.0,3.0,Spring,2020,35.3912,136.7223,35.4_136.7,Japan,,,,,,-14.74434485702092,first flowering (kaika),False
jma_sakura_hiroshima_2022,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2022,0.9583333333333334,80.0,3.0,Spring,2020,34.3853,132.4553,34.4_132.5,Japan,,,,,,-10.816723940435281,first flowering (kaika),False
jma_sakura_kofu_2022,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2022,0.9583333333333334,80.0,3.0,Spring,2020,35.6635,138.5684,35.7_138.6,Japan,,,,,,-16.397601918465227,first flowering (kaika),False
jma_sakura_matsuyama_2022,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2022,0.9583333333333334,80.0,3.0,Spring,2020,33.8416,132.7657,33.8_132.8,Japan,,,,,,-10.766517357222838,first flowering (kaika),False
jma_sakura_shizuoka_2022,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2022,0.9583333333333334,80.0,3.0,Spring,2020,34.9756,138.3828,35.0_138.4,Japan,,,,,,-15.79030710172745,first flowering (kaika),False
jma_sakura_yokohama_2022,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2022,0.9583333333333334,80.0,3.0,Spring,2020,35.4437,139.638,35.4_139.6,Japan,,,,,,-16.469496021220152,first flowering (kaika),False
jma_sakura_nagasaki_2022,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2022,0.9583333333333334,81.0,3.0,Spring,2020,32.7503,129.8779,32.8_129.9,Japan,,,,,,-7.611545988258314,first flowering (kaika),False
jma_sakura_nagoya_2022,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2022,0.9583333333333334,81.0,3.0,Spring,2020,35.1815,136.9066,35.2_136.9,Japan,,,,,,-13.74434485702092,first flowering (kaika),False
jma_sakura_oita_2022,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2022,0.9583333333333334,82.0,3.0,Spring,2020,33.2382,131.6126,33.2_131.6,Japan,,,,,,-7.857884490590521,first flowering (kaika),False
jma_sakura_osaka_2022,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2022,0.9583333333333334,82.0,3.0,Spring,2020,34.6937,135.5023,34.7_135.5,Japan,,,,,,-11.050164473684205,first flowering (kaika),False
jma_sakura_kumagaya_2022,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2022,0.9583333333333334,83.0,3.0,Spring,2020,36.1475,139.3883,36.1_139.4,Japan,,,,,,-14.07142857142857,first flowering (kaika),False
jma_sakura_kyoto_2022,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2022,0.9583333333333334,83.0,3.0,Spring,2020,35.0116,135.7681,35.0_135.8,Japan,,,,,,-10.601003764115433,first flowering (kaika),False
jma_sakura_takamatsu_2022,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2022,0.9583333333333334,83.0,3.0,Spring,2020,34.3402,134.0434,34.3_134.0,Japan,,,,,,-8.543435340572557,first flowering (kaika),False
jma_sakura_wakayama_2022,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2022,0.9583333333333334,83.0,3.0,Spring,2020,34.2261,135.1675,34.2_135.2,Japan,,,,,,-8.9703012303776,first flowering (kaika),False
jma_sakura_kobe_2022,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2022,0.9583333333333334,84.0,3.0,Spring,2020,34.6901,135.1955,34.7_135.2,Japan,,,,,,-7.970301230377601,first flowering (kaika),False
jma_sakura_nara_2022,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2022,0.9583333333333334,84.0,3.0,Spring,2020,34.6851,135.8048,34.7_135.8,Japan,,,,,,-9.40485152655792,first flowering (kaika),False
jma_sakura_shimonoseki_2022,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2022,0.9583333333333334,84.0,3.0,Spring,2020,33.957712,130.941545,34.0_130.9,Japan,,,,,,-5.383614088820821,first flowering (kaika),False
jma_sakura_tokushima_2022,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2022,0.9583333333333334,84.0,3.0,Spring,2020,34.0658,134.5594,34.1_134.6,Japan,,,,,,-7.692130694891858,first flowering (kaika),False
jma_sakura_matsue_2022,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2022,0.9583333333333334,85.0,3.0,Spring,2020,35.4723,133.0506,35.5_133.1,Japan,,,,,,-6.161394101876681,first flowering (kaika),False
jma_sakura_okayama_2022,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2022,0.9583333333333334,85.0,3.0,Spring,2020,34.6617,133.935,34.7_133.9,Japan,,,,,,-6.324773413897276,first flowering (kaika),False
jma_sakura_tsu_2022,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2022,0.9583333333333334,85.0,3.0,Spring,2020,34.7303,136.5086,34.7_136.5,Japan,,,,,,-9.490057995028991,first flowering (kaika),False
jma_sakura_choshi_2022,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2022,0.9583333333333334,86.0,3.0,Spring,2020,35.734534,140.827267,35.7_140.8,Japan,,,,,,-11.934227330779052,first flowering (kaika),False
jma_sakura_maebashi_2022,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2022,0.9583333333333334,86.0,3.0,Spring,2020,36.3911,139.0608,36.4_139.1,Japan,,,,,,-11.0,first flowering (kaika),False
jma_sakura_tottori_2022,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2022,0.9583333333333334,86.0,3.0,Spring,2020,35.5014,134.2383,35.5_134.2,Japan,,,,,,-5.553510895883775,first flowering (kaika),False
jma_sakura_utsunomiya_2022,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2022,0.9583333333333334,86.0,3.0,Spring,2020,36.5658,139.8836,36.6_139.9,Japan,,,,,,-11.285639958376692,first flowering (kaika),False
jma_sakura_kanazawa_2022,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2022,0.9583333333333334,89.0,3.0,Spring,2020,36.5612,136.6562,36.6_136.7,Japan,,,,,,-6.285189718482258,first flowering (kaika),False
jma_sakura_mito_2022,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2022,0.9583333333333334,89.0,3.0,Spring,2020,36.3414,140.4467,36.3_140.4,Japan,,,,,,-8.920544835414304,first flowering (kaika),False
jma_sakura_fukui_2022,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2022,0.9583333333333334,90.0,3.0,Spring,2020,36.0651,136.2216,36.1_136.2,Japan,,,,,,-4.737565709664381,first flowering (kaika),False
jma_sakura_hikone_2022,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2022,0.9583333333333334,90.0,3.0,Spring,2020,35.274407,136.259654,35.3_136.3,Japan,,,,,,-4.397372742200332,first flowering (kaika),False
jma_sakura_toyama_2022,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2022,0.9583333333333334,91.0,4.0,Spring,2020,36.6959,137.2137,36.7_137.2,Japan,,,,,,-4.776446280991735,first flowering (kaika),False
jma_sakura_fukushima_2022,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2022,0.9583333333333334,94.0,4.0,Spring,2020,37.75,140.4675,37.8_140.5,Japan,,,,,,-5.681190223166837,first flowering (kaika),False
jma_sakura_niigata_2022,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2022,0.9583333333333334,98.0,4.0,Spring,2020,37.9161,139.0364,37.9_139.0,Japan,,,,,,-1.0209727800089183,first flowering (kaika),False
jma_sakura_sendai_2022,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2022,0.9583333333333334,98.0,4.0,Spring,2020,38.2682,140.8694,38.3_140.9,Japan,,,,,,-3.7092561044860872,first flowering (kaika),False
jma_sakura_nagano_2022,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2022,0.9583333333333334,99.0,4.0,Spring,2020,36.6513,138.181,36.7_138.2,Japan,,,,,,2.676785714285714,first flowering (kaika),False
jma_sakura_yamagata_2022,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2022,0.9583333333333334,101.0,4.0,Spring,2020,38.2404,140.3633,38.2_140.4,Japan,,,,,,0.11887755102040387,first flowering (kaika),False
jma_sakura_akita_2022,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2022,0.9583333333333334,102.0,4.0,Spring,2020,39.7186,140.1025,39.7_140.1,Japan,,,,,,-0.15859284890426295,first flowering (kaika),False
jma_sakura_morioka_2022,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2022,0.9583333333333334,104.0,4.0,Spring,2020,39.7036,141.1527,39.7_141.2,Japan,,,,,,1.544135429262397,first flowering (kaika),False
jma_sakura_aomori_2022,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2022,0.9583333333333334,106.0,4.0,Spring,2020,40.8244,140.74,40.8_140.7,Japan,,,,,,-1.320869565217393,first flowering (kaika),False
jma_sakura_hakodate_2022,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2022,0.9583333333333334,111.0,4.0,Spring,2020,41.7687,140.7289,41.8_140.7,Japan,,,,,,-1.3933333333333309,first flowering (kaika),False
jma_sakura_obihiro_2022,Prunus sargentii,Rosaceae,Prunus,sargentii,Sargent Cherry,2022,0.9583333333333334,112.0,4.0,Spring,2020,42.9236,143.1969,42.9_143.2,Japan,,,,,,-18.927374301675968,first flowering (kaika),False
jma_sakura_sapporo_2022,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2022,0.9583333333333334,113.0,4.0,Spring,2020,43.0642,141.3469,43.1_141.3,Japan,,,,,,-3.376363636363635,first flowering (kaika),False
jma_sakura_muroran_2022,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,2022,0.9583333333333334,115.0,4.0,Spring,2020,42.315246,140.974073,42.3_141.0,Japan,,,,,,1.3343283582089498,first flowering (kaika),False
jma_sakura_asahikawa_2022,Prunus sargentii,Rosaceae,Prunus,sargentii,Sargent Cherry,2022,0.9583333333333334,116.0,4.0,Spring,2020,43.7706,142.365,43.8_142.4,Japan,,,,,,-14.927374301675968,first flowering (kaika),False
jma_sakura_abashiri_2022,Prunus sargentii,Rosaceae,Prunus,sargentii,Sargent Cherry,2022,0.9583333333333334,117.0,4.0,Spring,2020,44.0206,144.2736,44.0_144.3,Japan,,,,,,-13.927374301675968,first flowering (kaika),False
jma_sakura_wakkanai_2022,Prunus sargentii,Rosaceae,Prunus,sargentii,Sargent Cherry,2022,0.9583333333333334,126.0,5.0,Spring,2020,45.415,141.6739,45.4_141.7,Japan,,,,,,-4.927374301675968,first flowering (kaika),False
jma_sakura_kushiro_2022,Prunus sargentii,Rosaceae,Prunus,sargentii,Sargent Cherry,2022,0.9583333333333334,128.0,5.0,Spring,2020,42.9849,144.382,43.0_144.4,Japan,,,,,,-2.927374301675968,first flowering (kaika),False
jma_sakura_naha_2023,Prunus campanulata,Rosaceae,Prunus,campanulata,Taiwan Cherry,2023,0.9722222222222222,7.0,1.0,Winter,2020,26.2124,127.6809,26.2_127.7,Japan,,,,,,-41.85221674876847,first flowering (kaika),False
jma_sakura_miyakojima_2023,Prunus campanulata,Rosaceae,Prunus,campanulata,Taiwan Cherry,2023,0.9722222222222222,15.0,1.0,Winter,2020,24.805465,125.28113,24.8_125.3,Japan,,,,,,-37.19230769230769,first flowering (kaika),False
jma_sakura_naze_2023,Prunus campanulata,Rosaceae,Prunus,campanulata,Taiwan Cherry,2023,0.9722222222222222,20.0,1.0,Winter,2020,28.442638,129.529388,28.4_129.5,Japan,,,,,,-34.857142857142854,first flowering (kaika),False
jma_sakura_ishigaki_island_2023,Prunus campanulata,Rosaceae,Prunus,campanulata,Taiwan Cherry,2023,0.9722222222222222,34.0,2.0,Winter,2020,24.471017,124.238506,24.5_124.2,Japan,,,,,,-24.201298701298704,first flowering (kaika),False
